cbsa,metro_name,yr,qtr,index_nsa,index_sa
13820,"Birmingham, AL",2010,1,193.43,195.94
13820,"Birmingham, AL",2010,2,185.72,184.64
13820,"Birmingham, AL",2010,3,185.04,182.49
13820,"Birmingham, AL",2010,4,182.79,182.75
13820,"Birmingham, AL",2011,1,172.04,174.49
13820,"Birmingham, AL",2011,2,174.84,173.51
13820,"Birmingham, AL",2011,3,180.54,178.00
13820,"Birmingham, AL",2011,4,174.40,174.63
13820,"Birmingham, AL",2012,1,171.40,173.99
13820,"Birmingham, AL",2012,2,186.37,184.41
13820,"Birmingham, AL",2012,3,181.62,179.08
13820,"Birmingham, AL",2012,4,178.90,179.78
13820,"Birmingham, AL",2013,1,182.50,184.96
13820,"Birmingham, AL",2013,2,193.12,190.63
13820,"Birmingham, AL",2013,3,192.49,190.00
13820,"Birmingham, AL",2013,4,190.53,192.08
13820,"Birmingham, AL",2014,1,194.07,196.21
13820,"Birmingham, AL",2014,2,194.82,191.98
13820,"Birmingham, AL",2014,3,197.19,195.02
13820,"Birmingham, AL",2014,4,196.61,198.56
13820,"Birmingham, AL",2015,1,197.72,199.21
13820,"Birmingham, AL",2015,2,207.60,204.71
13820,"Birmingham, AL",2015,3,206.77,204.86
13820,"Birmingham, AL",2015,4,203.72,205.62
13820,"Birmingham, AL",2016,1,209.32,210.59
13820,"Birmingham, AL",2016,2,214.68,211.88
13820,"Birmingham, AL",2016,3,217.89,216.04
13820,"Birmingham, AL",2016,4,216.95,218.86
13820,"Birmingham, AL",2017,1,219.34,220.47
13820,"Birmingham, AL",2017,2,224.89,222.14
13820,"Birmingham, AL",2017,3,229.20,227.36
13820,"Birmingham, AL",2017,4,230.72,232.56
13820,"Birmingham, AL",2018,1,230.83,232.01
13820,"Birmingham, AL",2018,2,240.81,237.98
13820,"Birmingham, AL",2018,3,240.90,238.93
13820,"Birmingham, AL",2018,4,240.10,242.01
13820,"Birmingham, AL",2019,1,245.87,247.06
13820,"Birmingham, AL",2019,2,254.21,251.39
13820,"Birmingham, AL",2019,3,255.80,253.52
13820,"Birmingham, AL",2019,4,254.92,257.01
13820,"Birmingham, AL",2020,1,261.75,263.02
13820,"Birmingham, AL",2020,2,270.78,267.98
13820,"Birmingham, AL",2020,3,277.64,274.81
13820,"Birmingham, AL",2020,4,285.01,287.48
13820,"Birmingham, AL",2021,1,290.77,292.27
13820,"Birmingham, AL",2021,2,304.84,301.81
13820,"Birmingham, AL",2021,3,320.55,317.02
13820,"Birmingham, AL",2021,4,321.97,324.63
13820,"Birmingham, AL",2022,1,336.84,338.95
13820,"Birmingham, AL",2022,2,352.28,348.89
13820,"Birmingham, AL",2022,3,355.86,351.57
13820,"Birmingham, AL",2022,4,349.46,352.15
13820,"Birmingham, AL",2023,1,355.88,358.69
13820,"Birmingham, AL",2023,2,362.32,358.61
13820,"Birmingham, AL",2023,3,372.80,368.25
13820,"Birmingham, AL",2023,4,371.41,374.03
13820,"Birmingham, AL",2024,1,369.39,372.75
13820,"Birmingham, AL",2024,2,382.21,378.18
13820,"Birmingham, AL",2024,3,379.06,374.36
13820,"Birmingham, AL",2024,4,384.57,387.10
13820,"Birmingham, AL",2025,1,383.97,387.82
13820,"Birmingham, AL",2025,2,402.82,398.36
14260,"Boise City, ID",1991,1,100.00,100.00
14260,"Boise City, ID",1991,2,102.55,101.81
14260,"Boise City, ID",1991,3,103.74,102.71
14260,"Boise City, ID",1991,4,106.58,106.09
14260,"Boise City, ID",1992,1,107.77,107.81
14260,"Boise City, ID",1992,2,110.75,109.92
14260,"Boise City, ID",1992,3,112.60,111.47
14260,"Boise City, ID",1992,4,115.32,114.79
14260,"Boise City, ID",1993,1,118.29,118.40
14260,"Boise City, ID",1993,2,121.42,120.48
14260,"Boise City, ID",1993,3,125.86,124.55
14260,"Boise City, ID",1993,4,127.88,127.31
14260,"Boise City, ID",1994,1,129.47,129.62
14260,"Boise City, ID",1994,2,134.38,133.34
14260,"Boise City, ID",1994,3,137.07,135.62
14260,"Boise City, ID",1994,4,136.03,135.42
14260,"Boise City, ID",1995,1,136.67,136.85
14260,"Boise City, ID",1995,2,139.45,138.35
14260,"Boise City, ID",1995,3,140.01,138.52
14260,"Boise City, ID",1995,4,140.43,139.86
14260,"Boise City, ID",1996,1,139.65,139.78
14260,"Boise City, ID",1996,2,140.73,139.57
14260,"Boise City, ID",1996,3,142.01,140.60
14260,"Boise City, ID",1996,4,141.82,141.27
14260,"Boise City, ID",1997,1,140.92,140.95
14260,"Boise City, ID",1997,2,140.98,139.78
14260,"Boise City, ID",1997,3,144.44,143.09
14260,"Boise City, ID",1997,4,144.18,143.70
14260,"Boise City, ID",1998,1,145.17,145.10
14260,"Boise City, ID",1998,2,147.16,145.86
14260,"Boise City, ID",1998,3,147.71,146.34
14260,"Boise City, ID",1998,4,147.80,147.43
14260,"Boise City, ID",1999,1,149.65,149.56
14260,"Boise City, ID",1999,2,152.87,151.47
14260,"Boise City, ID",1999,3,153.23,151.67
14260,"Boise City, ID",1999,4,153.97,153.79
14260,"Boise City, ID",2000,1,157.48,157.41
14260,"Boise City, ID",2000,2,157.10,155.58
14260,"Boise City, ID",2000,3,158.15,156.34
14260,"Boise City, ID",2000,4,161.77,161.77
14260,"Boise City, ID",2001,1,161.36,161.40
14260,"Boise City, ID",2001,2,165.91,164.29
14260,"Boise City, ID",2001,3,168.65,166.40
14260,"Boise City, ID",2001,4,167.44,167.67
14260,"Boise City, ID",2002,1,170.02,170.17
14260,"Boise City, ID",2002,2,174.96,173.30
14260,"Boise City, ID",2002,3,177.57,174.85
14260,"Boise City, ID",2002,4,176.49,176.91
14260,"Boise City, ID",2003,1,178.75,179.06
14260,"Boise City, ID",2003,2,177.87,176.12
14260,"Boise City, ID",2003,3,185.78,182.72
14260,"Boise City, ID",2003,4,182.55,183.14
14260,"Boise City, ID",2004,1,184.49,184.90
14260,"Boise City, ID",2004,2,191.78,189.74
14260,"Boise City, ID",2004,3,196.95,193.77
14260,"Boise City, ID",2004,4,195.08,195.71
14260,"Boise City, ID",2005,1,203.97,204.56
14260,"Boise City, ID",2005,2,215.28,212.62
14260,"Boise City, ID",2005,3,235.32,231.85
14260,"Boise City, ID",2005,4,249.26,250.02
14260,"Boise City, ID",2006,1,263.62,264.42
14260,"Boise City, ID",2006,2,282.30,278.39
14260,"Boise City, ID",2006,3,289.23,285.48
14260,"Boise City, ID",2006,4,290.81,291.48
14260,"Boise City, ID",2007,1,292.26,293.41
14260,"Boise City, ID",2007,2,297.27,292.54
14260,"Boise City, ID",2007,3,288.58,285.29
14260,"Boise City, ID",2007,4,277.75,278.28
14260,"Boise City, ID",2008,1,272.89,274.27
14260,"Boise City, ID",2008,2,265.65,261.03
14260,"Boise City, ID",2008,3,252.44,249.58
14260,"Boise City, ID",2008,4,241.37,241.85
14260,"Boise City, ID",2009,1,233.01,234.60
14260,"Boise City, ID",2009,2,223.53,219.41
14260,"Boise City, ID",2009,3,212.71,209.87
14260,"Boise City, ID",2009,4,202.37,203.13
14260,"Boise City, ID",2010,1,192.91,194.43
14260,"Boise City, ID",2010,2,190.61,187.15
14260,"Boise City, ID",2010,3,179.66,176.61
14260,"Boise City, ID",2010,4,167.09,168.18
14260,"Boise City, ID",2011,1,160.29,161.66
14260,"Boise City, ID",2011,2,164.01,161.08
14260,"Boise City, ID",2011,3,167.52,164.05
14260,"Boise City, ID",2011,4,168.75,170.38
14260,"Boise City, ID",2012,1,171.82,173.31
14260,"Boise City, ID",2012,2,194.88,191.43
14260,"Boise City, ID",2012,3,202.82,198.19
14260,"Boise City, ID",2012,4,200.80,203.16
14260,"Boise City, ID",2013,1,210.64,212.40
14260,"Boise City, ID",2013,2,221.84,217.84
14260,"Boise City, ID",2013,3,232.22,226.89
14260,"Boise City, ID",2013,4,224.47,227.27
14260,"Boise City, ID",2014,1,231.00,232.73
14260,"Boise City, ID",2014,2,238.85,234.39
14260,"Boise City, ID",2014,3,243.52,238.47
14260,"Boise City, ID",2014,4,238.15,240.87
14260,"Boise City, ID",2015,1,243.45,245.02
14260,"Boise City, ID",2015,2,257.78,252.82
14260,"Boise City, ID",2015,3,262.89,258.23
14260,"Boise City, ID",2015,4,265.68,268.29
14260,"Boise City, ID",2016,1,271.19,272.63
14260,"Boise City, ID",2016,2,286.53,280.84
14260,"Boise City, ID",2016,3,292.06,287.97
14260,"Boise City, ID",2016,4,294.62,296.87
14260,"Boise City, ID",2017,1,303.16,304.36
14260,"Boise City, ID",2017,2,317.46,311.21
14260,"Boise City, ID",2017,3,320.69,316.98
14260,"Boise City, ID",2017,4,327.52,329.67
14260,"Boise City, ID",2018,1,342.89,343.88
14260,"Boise City, ID",2018,2,365.94,358.65
14260,"Boise City, ID",2018,3,381.42,377.47
14260,"Boise City, ID",2018,4,384.22,386.90
14260,"Boise City, ID",2019,1,399.55,400.40
14260,"Boise City, ID",2019,2,417.89,409.39
14260,"Boise City, ID",2019,3,423.39,418.75
14260,"Boise City, ID",2019,4,436.49,440.42
14260,"Boise City, ID",2020,1,450.54,451.51
14260,"Boise City, ID",2020,2,470.85,460.60
14260,"Boise City, ID",2020,3,498.06,492.20
14260,"Boise City, ID",2020,4,533.12,539.05
14260,"Boise City, ID",2021,1,582.10,583.41
14260,"Boise City, ID",2021,2,651.56,636.77
14260,"Boise City, ID",2021,3,672.78,664.28
14260,"Boise City, ID",2021,4,665.14,673.36
14260,"Boise City, ID",2022,1,693.02,694.90
14260,"Boise City, ID",2022,2,747.28,729.89
14260,"Boise City, ID",2022,3,688.51,679.54
14260,"Boise City, ID",2022,4,655.27,663.51
14260,"Boise City, ID",2023,1,652.40,654.14
14260,"Boise City, ID",2023,2,669.30,654.16
14260,"Boise City, ID",2023,3,673.63,664.76
14260,"Boise City, ID",2023,4,662.09,669.87
14260,"Boise City, ID",2024,1,676.85,678.50
14260,"Boise City, ID",2024,2,697.58,682.65
14260,"Boise City, ID",2024,3,703.34,694.26
14260,"Boise City, ID",2024,4,708.65,715.95
14260,"Boise City, ID",2025,1,713.66,715.02
14260,"Boise City, ID",2025,2,725.19,710.84
14454,"Boston, MA (MSAD)",1991,1,100.00,100.00
14454,"Boston, MA (MSAD)",1991,2,99.28,98.03
14454,"Boston, MA (MSAD)",1991,3,97.89,96.44
14454,"Boston, MA (MSAD)",1991,4,98.08,97.02
14454,"Boston, MA (MSAD)",1992,1,99.13,99.14
14454,"Boston, MA (MSAD)",1992,2,96.47,95.27
14454,"Boston, MA (MSAD)",1992,3,97.74,96.24
14454,"Boston, MA (MSAD)",1992,4,96.95,95.95
14454,"Boston, MA (MSAD)",1993,1,94.58,94.59
14454,"Boston, MA (MSAD)",1993,2,96.98,95.81
14454,"Boston, MA (MSAD)",1993,3,98.00,96.36
14454,"Boston, MA (MSAD)",1993,4,97.10,96.19
14454,"Boston, MA (MSAD)",1994,1,97.11,97.16
14454,"Boston, MA (MSAD)",1994,2,98.30,97.10
14454,"Boston, MA (MSAD)",1994,3,99.04,97.25
14454,"Boston, MA (MSAD)",1994,4,99.30,98.49
14454,"Boston, MA (MSAD)",1995,1,98.15,98.25
14454,"Boston, MA (MSAD)",1995,2,100.06,98.80
14454,"Boston, MA (MSAD)",1995,3,101.91,99.97
14454,"Boston, MA (MSAD)",1995,4,100.77,100.04
14454,"Boston, MA (MSAD)",1996,1,102.81,102.98
14454,"Boston, MA (MSAD)",1996,2,104.48,103.08
14454,"Boston, MA (MSAD)",1996,3,106.90,104.76
14454,"Boston, MA (MSAD)",1996,4,106.05,105.44
14454,"Boston, MA (MSAD)",1997,1,106.29,106.47
14454,"Boston, MA (MSAD)",1997,2,110.00,108.47
14454,"Boston, MA (MSAD)",1997,3,111.71,109.39
14454,"Boston, MA (MSAD)",1997,4,113.45,112.91
14454,"Boston, MA (MSAD)",1998,1,113.89,114.12
14454,"Boston, MA (MSAD)",1998,2,120.31,118.59
14454,"Boston, MA (MSAD)",1998,3,124.36,121.69
14454,"Boston, MA (MSAD)",1998,4,125.60,125.10
14454,"Boston, MA (MSAD)",1999,1,129.61,129.89
14454,"Boston, MA (MSAD)",1999,2,135.47,133.55
14454,"Boston, MA (MSAD)",1999,3,140.98,137.87
14454,"Boston, MA (MSAD)",1999,4,141.00,140.42
14454,"Boston, MA (MSAD)",2000,1,146.48,146.85
14454,"Boston, MA (MSAD)",2000,2,153.98,151.86
14454,"Boston, MA (MSAD)",2000,3,161.44,157.83
14454,"Boston, MA (MSAD)",2000,4,165.51,164.74
14454,"Boston, MA (MSAD)",2001,1,169.97,170.40
14454,"Boston, MA (MSAD)",2001,2,178.55,176.25
14454,"Boston, MA (MSAD)",2001,3,185.87,181.70
14454,"Boston, MA (MSAD)",2001,4,186.88,185.82
14454,"Boston, MA (MSAD)",2002,1,192.36,192.93
14454,"Boston, MA (MSAD)",2002,2,202.98,200.44
14454,"Boston, MA (MSAD)",2002,3,214.15,209.41
14454,"Boston, MA (MSAD)",2002,4,219.37,217.93
14454,"Boston, MA (MSAD)",2003,1,221.10,221.79
14454,"Boston, MA (MSAD)",2003,2,231.60,228.72
14454,"Boston, MA (MSAD)",2003,3,236.88,231.74
14454,"Boston, MA (MSAD)",2003,4,242.02,240.31
14454,"Boston, MA (MSAD)",2004,1,244.28,245.12
14454,"Boston, MA (MSAD)",2004,2,252.14,248.82
14454,"Boston, MA (MSAD)",2004,3,261.56,256.03
14454,"Boston, MA (MSAD)",2004,4,262.69,260.99
14454,"Boston, MA (MSAD)",2005,1,264.76,265.54
14454,"Boston, MA (MSAD)",2005,2,271.24,267.46
14454,"Boston, MA (MSAD)",2005,3,273.16,267.56
14454,"Boston, MA (MSAD)",2005,4,265.51,263.91
14454,"Boston, MA (MSAD)",2006,1,265.79,266.59
14454,"Boston, MA (MSAD)",2006,2,264.00,259.96
14454,"Boston, MA (MSAD)",2006,3,262.55,257.34
14454,"Boston, MA (MSAD)",2006,4,256.10,254.75
14454,"Boston, MA (MSAD)",2007,1,250.00,250.70
14454,"Boston, MA (MSAD)",2007,2,253.08,248.99
14454,"Boston, MA (MSAD)",2007,3,249.12,244.28
14454,"Boston, MA (MSAD)",2007,4,242.21,240.98
14454,"Boston, MA (MSAD)",2008,1,238.97,239.77
14454,"Boston, MA (MSAD)",2008,2,238.40,234.33
14454,"Boston, MA (MSAD)",2008,3,233.53,228.98
14454,"Boston, MA (MSAD)",2008,4,226.69,225.62
14454,"Boston, MA (MSAD)",2009,1,220.78,221.67
14454,"Boston, MA (MSAD)",2009,2,227.72,223.72
14454,"Boston, MA (MSAD)",2009,3,230.27,225.60
14454,"Boston, MA (MSAD)",2009,4,229.86,228.85
14454,"Boston, MA (MSAD)",2010,1,229.72,230.99
14454,"Boston, MA (MSAD)",2010,2,230.24,225.99
14454,"Boston, MA (MSAD)",2010,3,228.79,223.91
14454,"Boston, MA (MSAD)",2010,4,223.18,222.27
14454,"Boston, MA (MSAD)",2011,1,221.78,223.45
14454,"Boston, MA (MSAD)",2011,2,224.34,219.90
14454,"Boston, MA (MSAD)",2011,3,225.82,220.80
14454,"Boston, MA (MSAD)",2011,4,219.14,218.29
14454,"Boston, MA (MSAD)",2012,1,215.95,218.12
14454,"Boston, MA (MSAD)",2012,2,225.76,220.88
14454,"Boston, MA (MSAD)",2012,3,226.78,221.61
14454,"Boston, MA (MSAD)",2012,4,224.21,223.42
14454,"Boston, MA (MSAD)",2013,1,224.63,227.28
14454,"Boston, MA (MSAD)",2013,2,237.00,231.48
14454,"Boston, MA (MSAD)",2013,3,240.40,234.91
14454,"Boston, MA (MSAD)",2013,4,240.23,239.46
14454,"Boston, MA (MSAD)",2014,1,235.70,238.74
14454,"Boston, MA (MSAD)",2014,2,250.03,243.80
14454,"Boston, MA (MSAD)",2014,3,252.04,246.47
14454,"Boston, MA (MSAD)",2014,4,249.45,248.72
14454,"Boston, MA (MSAD)",2015,1,246.31,249.40
14454,"Boston, MA (MSAD)",2015,2,260.98,254.33
14454,"Boston, MA (MSAD)",2015,3,263.12,257.60
14454,"Boston, MA (MSAD)",2015,4,260.22,259.49
14454,"Boston, MA (MSAD)",2016,1,265.79,268.72
14454,"Boston, MA (MSAD)",2016,2,275.25,268.31
14454,"Boston, MA (MSAD)",2016,3,278.11,272.67
14454,"Boston, MA (MSAD)",2016,4,275.82,275.07
14454,"Boston, MA (MSAD)",2017,1,276.07,278.36
14454,"Boston, MA (MSAD)",2017,2,294.59,287.47
14454,"Boston, MA (MSAD)",2017,3,296.59,291.31
14454,"Boston, MA (MSAD)",2017,4,296.44,295.56
14454,"Boston, MA (MSAD)",2018,1,297.69,299.39
14454,"Boston, MA (MSAD)",2018,2,309.53,302.27
14454,"Boston, MA (MSAD)",2018,3,311.95,307.00
14454,"Boston, MA (MSAD)",2018,4,313.15,312.27
14454,"Boston, MA (MSAD)",2019,1,314.25,315.15
14454,"Boston, MA (MSAD)",2019,2,323.37,315.97
14454,"Boston, MA (MSAD)",2019,3,325.05,320.42
14454,"Boston, MA (MSAD)",2019,4,326.26,325.53
14454,"Boston, MA (MSAD)",2020,1,333.47,333.75
14454,"Boston, MA (MSAD)",2020,2,337.31,329.47
14454,"Boston, MA (MSAD)",2020,3,352.92,348.27
14454,"Boston, MA (MSAD)",2020,4,366.25,365.91
14454,"Boston, MA (MSAD)",2021,1,379.06,378.78
14454,"Boston, MA (MSAD)",2021,2,401.86,392.29
14454,"Boston, MA (MSAD)",2021,3,410.37,405.19
14454,"Boston, MA (MSAD)",2021,4,414.60,414.55
14454,"Boston, MA (MSAD)",2022,1,436.80,436.47
14454,"Boston, MA (MSAD)",2022,2,448.71,437.61
14454,"Boston, MA (MSAD)",2022,3,438.69,433.11
14454,"Boston, MA (MSAD)",2022,4,429.73,429.96
14454,"Boston, MA (MSAD)",2023,1,435.96,435.78
14454,"Boston, MA (MSAD)",2023,2,469.64,457.81
14454,"Boston, MA (MSAD)",2023,3,466.61,460.52
14454,"Boston, MA (MSAD)",2023,4,468.66,468.84
14454,"Boston, MA (MSAD)",2024,1,474.25,474.50
14454,"Boston, MA (MSAD)",2024,2,494.72,482.23
14454,"Boston, MA (MSAD)",2024,3,496.09,489.35
14454,"Boston, MA (MSAD)",2024,4,497.35,497.28
14454,"Boston, MA (MSAD)",2025,1,497.21,497.87
14454,"Boston, MA (MSAD)",2025,2,512.54,499.73
14860,"Bridgeport-Stamford-Danbury, CT",1991,1,100.00,100.00
14860,"Bridgeport-Stamford-Danbury, CT",1991,2,99.99,99.34
14860,"Bridgeport-Stamford-Danbury, CT",1991,3,99.54,98.88
14860,"Bridgeport-Stamford-Danbury, CT",1991,4,99.53,99.01
14860,"Bridgeport-Stamford-Danbury, CT",1992,1,100.60,100.65
14860,"Bridgeport-Stamford-Danbury, CT",1992,2,99.44,98.79
14860,"Bridgeport-Stamford-Danbury, CT",1992,3,99.30,98.57
14860,"Bridgeport-Stamford-Danbury, CT",1992,4,100.07,99.60
14860,"Bridgeport-Stamford-Danbury, CT",1993,1,97.22,97.33
14860,"Bridgeport-Stamford-Danbury, CT",1993,2,98.81,98.14
14860,"Bridgeport-Stamford-Danbury, CT",1993,3,98.40,97.54
14860,"Bridgeport-Stamford-Danbury, CT",1993,4,98.69,98.32
14860,"Bridgeport-Stamford-Danbury, CT",1994,1,98.16,98.37
14860,"Bridgeport-Stamford-Danbury, CT",1994,2,99.29,98.52
14860,"Bridgeport-Stamford-Danbury, CT",1994,3,100.07,99.07
14860,"Bridgeport-Stamford-Danbury, CT",1994,4,99.21,99.00
14860,"Bridgeport-Stamford-Danbury, CT",1995,1,98.45,98.74
14860,"Bridgeport-Stamford-Danbury, CT",1995,2,100.14,99.27
14860,"Bridgeport-Stamford-Danbury, CT",1995,3,101.08,99.91
